课程号,课序号,课程名,开课系所,容量,选课人数,余量,总学时,学分,星期,节次,持续节次,上课地点,上课周次,教师号1,教师名1,教师号2,教师名2,面向学生
60L373Q,03,综合英语 I,语言,5,2,3,64,4,3,2,2,主校区机械楼Z104,2-17周上,6238,孙贺,,,西语1101
60L513Q,01,婚姻家庭与继承法I,人文,114,99,15,32,2,3,4,2,主校区思源东楼SD108,1-16周,6055,张春雨,,,法学0901 法学0902 法学0903 法学0904 *
60L535Q,01,劳动与社会保障法,人文,104,95,9,32,2,5,4,2,主校区第九教学楼东102,1-16周,8101,杨军,,,法学0901 法学0902 法学0903 法学0904 *
60L537Q,01,外国法制史,人文,96,86,10,32,2,3,4,2,主校区思源东楼SD202,1-16周,8185,李巍涛,,,法学1001 法学1002 法学1003 法学1004 *
60L538Q,01,司法写作,人文,104,97,7,32,2,2,4,2,主校区思源东楼SD107,1-16周,8101,杨军,,,法学0901 法学0902 法学0903 法学0904 *
60L595Q,01,行政与行政诉讼法II,人文,85,70,15,48,3,3,2,2,主校区思源西楼SX305,"1,3,5,7,9,11,13,15周",6177,许庆彤,,,法学0901 法学0902 法学0903 *
60L595Q,01,行政与行政诉讼法II,人文,85,70,15,48,3,5,2,2,主校区思源西楼SX505,1-16周,6177,许庆彤,,,法学0901 法学0902 法学0903 *
60L595Q,02,行政与行政诉讼法II,人文,27,25,2,48,3,3,2,2,主校区逸夫教学楼YF东702,"1,3,5,7,9,11,13,15周",8185,李巍涛,,,法学0904
60L595Q,02,行政与行政诉讼法II,人文,27,25,2,48,3,5,2,2,主校区逸夫教学楼YF504,1-16周,8185,李巍涛,,,法学0904
60L601Q,02,高级阅读I,语言,29,16,13,64,4,1,4,2,主校区机械楼Z104,1-16周,8375,何丽,,,外语0901
60L601Q,02,高级阅读I,语言,29,16,13,64,4,3,4,2,主校区机械楼Z104,1-16周,8375,何丽,,,外语0901
60L601Q,02,高级阅读I,语言,29,16,13,64,4,4,4,2,主校区机械楼Z307,"1,3,5,7,9,11,13,15周",8375,何丽,,,外语0901
60L601Q,03,高级阅读I,语言,29,29,0,64,4,1,4,2,主校区机械楼Z105,1-16周,7283,戴江雯,,,外语0902
60L601Q,03,高级阅读I,语言,29,29,0,64,4,3,4,2,主校区机械楼Z105,1-16周,7283,戴江雯,,,外语0902
60L601Q,03,高级阅读I,语言,29,29,0,64,4,4,4,2,主校区机械楼Z301,"1,3,5,7,9,11,13,15周",7283,戴江雯,,,外语0902
60L603Q,01,翻译理论与实践I,语言,56,49,7,64,4,1,1,2,主校区逸夫教学楼YF108,1-16周,7394,李树春,,,外语0901 外语0902
60L603Q,01,翻译理论与实践I,语言,56,49,7,64,4,3,1,2,主校区逸夫教学楼YF108,1-16周,7394,李树春,,,外语0901 外语0902
60L603Q,01,翻译理论与实践I,语言,56,49,7,64,4,5,2,2,主校区逸夫教学楼YF108,"2,4,6,8,10,12,14,16周上",7394,李树春,,,外语0901 外语0902
60L603Q,02,翻译理论与实践I,语言,45,29,16,64,4,1,1,2,主校区机械楼Z306,1-16周,7351,刘晓晖,,,传播0901 传播0902
60L603Q,02,翻译理论与实践I,语言,45,29,16,64,4,3,1,2,主校区机械楼Z306,1-16周,7351,刘晓晖,,,传播0901 传播0902
60L603Q,02,翻译理论与实践I,语言,45,29,16,64,4,5,2,2,主校区机械楼Z306,"2,4,6,8,10,12,14,16周上",7351,刘晓晖,,,传播0901 传播0902
60L610Q,01,英语口译II,语言,30,12,18,32,2,5,1,2,主校区机械楼Z108,1-16周,6236,都平,,,外语0801 外语0802 外语0803 *
60L614Q,01,英语小说选读,语言,25,23,2,32,2,2,1,2,主校区机械楼Z104,1-16周,6316,张军学,,,外语0901 外语0902
60L616Q,01,中西方文化比较,语言,30,30,0,32,2,4,1,2,主校区机械楼Z106,1-16周,6000,刘小燕,,,外语0901 外语0902
60L626Q,01,英语诗歌赏析,语言,30,15,15,32,2,3,1,2,主校区机械楼Z107,1-16周,6316,张军学,,,外语0801 外语0802 外语0803 *
60L627Q,01,英语文体学,语言,25,13,12,32,2,3,2,2,主校区机械楼Z305,1-16周,6232,杨若东,,,外语0801 外语0802 外语0803 *
60L638Q,01,经贸报刊选读,语言,30,29,1,32,2,2,6,2,主校区机械楼Z104,1-16周,7357,束光辉,,,外语0901 外语0902
60L639Q,01,进出口实务,语言,25,25,0,64,4,1,6,2,主校区机械楼Z104,1-16周,7357,束光辉,,,外语0901 外语0902
60L639Q,01,进出口实务,语言,25,25,0,64,4,3,5,2,主校区机械楼Z104,1-16周,7357,束光辉,,,外语0901 外语0902
60L646Q,01,商务英语写作,语言,25,9,16,32,2,2,5,2,主校区机械楼Z308,1-16周,7357,束光辉,,,外语0801 外语0802 外语0803 *
60L653Q,01,日语二外(A)Ⅰ,语言,22,21,1,64,4,2,2,2,主校区机械楼Z105,1-16周,7270,贾朝勃,,,外语1001 外语1002 外语1003 *
60L653Q,01,日语二外(A)Ⅰ,语言,22,21,1,64,4,4,4,2,主校区机械楼Z105,1-16周,7270,贾朝勃,,,外语1001 外语1002 外语1003 *
60L655Q,01,日语二外(A)Ⅲ,语言,23,19,4,64,4,2,2,2,主校区机械楼Z106,1-16周,6237,张亚峰,,,外语0901 外语0902
60L655Q,01,日语二外(A)Ⅲ,语言,23,19,4,64,4,4,2,2,主校区机械楼Z106,1-16周,6237,张亚峰,,,外语0901 外语0902
60L657Q,01,法语二外(A)I,语言,29,29,0,64,4,2,2,2,主校区机械楼Z108,1-16周,7417,郭雁玲,,,外语1001 外语1002 外语1003 *
60L657Q,01,法语二外(A)I,语言,29,29,0,64,4,4,4,2,主校区机械楼Z108,1-16周,7417,郭雁玲,,,外语1001 外语1002 外语1003 *
60L659Q,01,法语二外(A)III,语言,22,13,9,64,4,2,2,2,主校区机械楼Z107,1-16周,6361,施婉丽,,,外语0901 外语0902
60L659Q,01,法语二外(A)III,语言,22,13,9,64,4,4,2,2,主校区机械楼Z107,1-16周,6361,施婉丽,,,外语0901 外语0902
60L661Q,01,德语二外(A)I,语言,22,14,8,64,4,2,2,2,主校区机械楼Z201,1-16周,7519,郭静,,,外语1001 外语1002 外语1003 *
60L661Q,01,德语二外(A)I,语言,22,14,8,64,4,4,4,2,主校区机械楼Z201,1-16周,7519,郭静,,,外语1001 外语1002 外语1003 *
60L663Q,01,德语二外(A)III,语言,10,9,1,64,4,2,2,2,主校区机械楼Z109,1-16周,7828,于秀伟,,,外语0901 外语0902
60L663Q,01,德语二外(A)III,语言,10,9,1,64,4,4,2,2,主校区机械楼Z109,1-16周,7828,于秀伟,,,外语0901 外语0902
60L679Q,01,英语语言学,语言,29,15,14,64,4,1,2,2,主校区机械楼Z109,1-16周,7670,叶起昌,,,外语0901
60L679Q,01,英语语言学,语言,29,15,14,64,4,3,2,2,主校区机械楼Z109,1-16周,7670,叶起昌,,,外语0901
60L679Q,01,英语语言学,语言,29,15,14,64,4,5,2,2,主校区机械楼Z101,"1,3,5,7,9,11,13,15周",7670,叶起昌,,,外语0901
60L679Q,02,英语语言学,语言,29,29,0,64,4,1,2,2,主校区机械楼Z301,1-16周,6227,刘伟,,,外语0902
60L679Q,02,英语语言学,语言,29,29,0,64,4,3,2,2,主校区机械楼Z301,1-16周,6227,刘伟,,,外语0902
60L679Q,02,英语语言学,语言,29,29,0,64,4,5,2,2,主校区机械楼Z105,"1,3,5,7,9,11,13,15周",6227,刘伟,,,外语0902
60L683Q,01,日语二外会话 II,语言,23,17,6,32,2,5,4,2,主校区机械楼Z105,1-16周,6237,张亚峰,,,外语0901 外语0902
60L685Q,01,法语二外会话 II,语言,22,11,11,32,2,5,4,2,主校区机械楼Z107,1-16周,6361,施婉丽,,,外语0901 外语0902
60L687Q,01,德语二外会话 II,语言,10,9,1,32,2,5,4,2,主校区机械楼Z108,1-16周,7828,于秀伟,,,外语0901 外语0902
60L697Q,01,西班牙语二外,语言,30,30,0,32,2,3,1,2,主校区机械楼Z307,1-16周,8391,刘莹,,,
60L697Q,02,西班牙语二外,语言,30,30,0,32,2,5,1,2,主校区机械楼Z101,1-16周,8391,刘莹,,,
60L697Q,03,西班牙语二外,语言,30,30,0,32,2,3,1,2,主校区机械楼Z308,1-16周,8393,王珍娜,,,
60L702Q,01,英语写作I,语言,33,33,0,32,2,5,1,2,主校区逸夫教学楼YF204,1-16周,7674,朱岩岩,,,外语1001 外语1002 外语1003 *
60L702Q,02,英语写作I,语言,33,31,2,32,2,5,2,2,主校区逸夫教学楼YF204,1-16周,7674,朱岩岩,,,外语1001 外语1002 外语1003 *
60L707Q,01,英语新闻名篇选读,语言,45,22,23,32,2,2,4,2,主校区逸夫教学楼YF309,1-8周,8283,王金媛,,,传播0901 传播0902
60L707Q,01,英语新闻名篇选读,语言,45,22,23,32,2,4,4,2,主校区逸夫教学楼YF309,1-8周,8283,王金媛,,,传播0901 传播0902
60L709Q,01,传播思想史,语言,45,21,24,32,2,4,2,2,主校区逸夫教学楼YF401,1-16周,6346,夏丽志,,,传播0801 传播0802
60L712Q,01,英国文学史,语言,33,31,2,32,2,2,5,2,主校区机械楼Z101,1-16周,7351,刘晓晖,,,外语1001 外语1002 外语1003 *
60L712Q,02,英国文学史,语言,33,33,0,32,2,2,5,2,主校区机械楼Z104,1-16周,6316,张军学,,,外语1001 外语1002 外语1003 *
60L714Q,01,公共关系,语言,52,50,2,32,2,4,2,2,主校区逸夫教学楼YF302,1-16周,8087,樊登,,,传播1001 传播1002
60L726Q,01,创意学概论,语言,50,44,6,32,2,2,5,2,主校区逸夫教学楼YF301,1-16周,8352,闻学,,,传播0801 传播0802
60L739Q,02,视觉文化,语言,23,15,8,32,2,2,4,2,主校区逸夫教学楼YF104,1-16周,6346,夏丽志,,,传播0802
60L750Q,01,广告学概论,语言,52,49,3,32,2,3,2,2,主校区逸夫教学楼YF302,1-16周,8357,文卫华,,,传播1001 传播1002
60L759Q,01,媒介批评,语言,48,44,4,32,2,1,2,2,主校区逸夫教学楼YF309,1-16周,8445,张梓轩,,,传播0801 传播0802
60L762Q,01,传播学专业导论 I,语言,5,0,5,8,0.5,1,1,2,东校区东教一楼DQ102,2-5周上,8357,文卫华,,,传播1101 传播1102
60L764Q,01,西方文化概要,语言,5,1,4,32,2,4,2,2,东校区东教一楼DQ305,2-17周上,8432,董媛媛,,,传播1101 传播1102
60L772Q,01,文化创新与文化产业,语言,50,33,17,64,4,4,1,2,主校区逸夫教学楼YF610,1-16周,8000,皇甫晓涛,yy_dd5,语言待定 ,传播0901 传播0902
60L772Q,01,文化创新与文化产业,语言,50,33,17,64,4,4,2,2,主校区逸夫教学楼YF610,1-16周,8000,皇甫晓涛,yy_dd5,语言待定 ,传播0901 传播0902
60L776Q,01,影视鉴赏与传播,语言,46,33,13,32,2,3,2,2,主校区机械楼Z306,1-16周,8064,张杰,,,传播0901 传播0902
60L779Q,01,市场营销策划,语言,37,37,0,32,2,6,1,2,主校区不要教室,18周上,8087,樊登,,,传播0901 传播0902
60L780Q,01,市场营销调查与实务,语言,48,23,25,32,2,6,1,2,主校区不要教室,18周上,8445,张梓轩,,,传播0901 传播0902
60L784Q,01,美丽人生-中国儒家文化简导,语言,50,50,0,32,2,4,5,2,主校区逸夫教学楼YF104,1-16周,6075,王般若,,,
60L785Q,01,当代新闻实务II,语言,48,18,30,32,2,2,2,2,主校区逸夫教学楼YF304,1-16周,8352,闻学,,,传播0901 传播0902
60L787Q,01,专业英语 I,语言,26,26,0,64,4,1,2,2,主校区机械楼Z101,1-16周,yy_dd4,语言待定,,,传播1001
60L787Q,01,专业英语 I,语言,26,26,0,64,4,3,1,2,主校区机械楼Z101,1-16周,yy_dd4,语言待定,,,传播1001
60L787Q,02,专业英语 I,语言,26,15,11,64,4,1,1,2,主校区机械楼Z104,1-16周,yy_dd4,语言待定,,,传播1002
60L787Q,02,专业英语 I,语言,26,15,11,64,4,5,2,2,主校区机械楼Z104,1-16周,yy_dd4,语言待定,,,传播1002
60L790Q,01,媒体写作,语言,55,50,5,32,2,2,2,2,主校区逸夫教学楼YF401,1-16周,8432,董媛媛,,,传播1001 传播1002
60L791Q,01,传播学概论 I,语言,5,2,3,32,2,3,1,2,东校区东教一楼DQ107,2-17周上,8432,董媛媛,,,传播1101 传播1102
60L791Q,01,传播学概论 I,语言,5,2,3,32,2,5,4,2,东校区东教一楼DQ305,2-5周上,8432,董媛媛,,,传播1101 传播1102
60L793Q,01,商业传播概论 I,语言,55,48,7,32,2,2,1,2,主校区逸夫教学楼YF401,1-16周,8087,樊登,,,传播1001 传播1002
60L793Q,01,商业传播概论 I,语言,55,48,7,32,2,4,4,2,主校区逸夫教学楼YF401,1-4周上,8087,樊登,,,传播1001 传播1002
60L796Q,01,传播学名篇选读,语言,50,48,2,32,2,2,4,2,主校区逸夫教学楼YF302,1-16周,8352,闻学,,,传播1001 传播1002
60L799Q,01,基础西班牙语I,语言,0,0,0,96,6,1,1,2,主校区机械楼Z204,2-17周上,8363,梁静,,,西语1101
60L799Q,01,基础西班牙语I,语言,0,0,0,96,6,3,1,2,主校区机械楼Z204,2-17周上,8363,梁静,,,西语1101
60L799Q,01,基础西班牙语I,语言,0,0,0,96,6,5,1,2,主校区机械楼Z204,2-17周上,8363,梁静,,,西语1101
60L803Q,01,西班牙语专业导论I,语言,0,0,0,8,0.5,1,5,2,东校区东教一楼DQ110,2-5周上,8393,王珍娜,,,西语1101
60L807Q,01,基础西语口笔语实践I,语言,0,0,0,32,2,2,1,2,主校区机械楼Z204,2-17周上,8391,刘莹,,,西语1101
60L813Q,01,西班牙语视听说I,语言,0,0,0,32,2,2,2,2,主校区机械楼Z204,2-17周上,8393,王珍娜,,,西语1101
60L825Q,01,西班牙语口语I,语言,0,0,0,32,2,1,4,2,东校区东教一楼DQ107,2-17周上,yy_dd3,语言待定,,,西语1101
60S001T,01,摄影艺术,语言,55,45,10,16,1,6,1,2,主校区不要教室,18周上,1526,辛丁,,,传播1001 传播1002
60S004Q,01,非线性编辑,语言,42,32,10,16,1,6,1,2,主校区不要教室,18周上,1526,辛丁,,,传播0901 传播0902
60S005Q,01,企事业单位实习I,语言,50,37,13,16,1,6,1,2,主校区不要教室,18周上,8087,樊登,,,传播0901 传播0902
60S007Q,01,媒体编辑,语言,52,44,8,16,1,6,1,2,主校区不要教室,18周上,8432,董媛媛,,,传播1001 传播1002
60S056T,01,公关语言与社交礼仪,人文,120,120,0,32,2,1,6,2,主校区第九教学楼东101,1-16周,1574,杨学萍,,,
60S056T,02,公关语言与社交礼仪,人文,120,120,0,32,2,2,6,2,主校区第九教学楼东102,1-16周,1574,杨学萍,,,
60S056T,03,公关语言与社交礼仪,人文,120,120,0,32,2,5,6,2,主校区逸夫教学楼YF205,1-16周,1574,杨学萍,,,
60S056T,04,公关语言与社交礼仪,人文,120,120,0,32,2,2,4,2,主校区思源西楼SX107,1-16周,1574,杨学萍,,,
60S158T,01,外国电影观摩与欣赏,人文,120,120,0,32,2,2,4,2,主校区思源西楼SX205,1-16周,6184,陈朝昀,,,
60S158T,02,外国电影观摩与欣赏,人文,120,120,0,32,2,2,5,2,主校区思源西楼SX205,1-16周,6184,陈朝昀,,,
60S158T,03,外国电影观摩与欣赏,人文,120,120,0,32,2,2,6,2,主校区逸夫教学楼YF411,1-16周,6184,陈朝昀,,,
60S159T,01,中国电影观摩与欣赏,人文,120,120,0,32,2,5,2,2,主校区逸夫教学楼YF604,1-16周,6184,陈朝昀,,,
60S159T,02,中国电影观摩与欣赏,人文,120,63,57,32,2,5,4,2,主校区逸夫教学楼YF604,1-16周,6184,陈朝昀,,,
60S159T,03,中国电影观摩与欣赏,人文,120,120,0,32,2,5,5,2,主校区逸夫教学楼YF406,1-16周,6184,陈朝昀,,,
60S166T,01,棒球,体育部,30,30,0,32,2,3,2,2,主校区体育场,1-16周,5725,李强,,,
60S167T,01,健美操,体育部,30,17,13,32,2,2,2,2,东校区体操房,1-16周,7818,刘文洁,,,
60S167T,03,健美操,体育部,30,30,0,32,2,4,2,2,东校区体操房,1-16周,2415,别春香,,,
60S167T,04,健美操,体育部,30,26,4,32,2,3,2,2,东校区体操房,1-16周,7818,刘文洁,,,
60S167T,05,健美操,体育部,30,25,5,32,2,1,2,2,主校区体操房,1-16周,2423,王金连,,,
60S167T,06,健美操,体育部,30,16,14,32,2,2,2,2,主校区体操房,1-16周,2423,王金连,,,
60S167T,07,健美操,体育部,30,30,0,32,2,3,1,2,东校区体操房,1-16周,2419,王虹,,,
60S167T,08,健美操,体育部,30,30,0,32,2,5,2,2,东校区体操房,1-16周,6806,宋凤娟,,,
60S167T,09,健美操,体育部,30,30,0,32,2,1,1,2,主校区体操房,1-16周,2422,吴惠,,,
60S167T,10,健美操,体育部,30,7,23,32,2,1,2,2,东校区体操房,1-16周,2422,吴惠,,,
60S167T,11,健美操,体育部,30,30,0,32,2,3,2,2,主校区体操房,1-16周,2422,吴惠,,,
60S167T,12,健美操,体育部,30,18,12,32,2,5,1,2,主校区体操房,1-16周,2422,吴惠,,,
60S167T,13,健美操,体育部,30,30,0,32,2,5,2,2,主校区体操房,1-16周,2422,吴惠,,,
60S167T,14,健美操,体育部,30,30,0,32,2,1,1,2,东校区体操房,1-16周,tyb_hw,郝纬,,,
60S167T,15,健美操,体育部,30,30,0,32,2,2,4,2,主校区体操房,1-16周,tyb_hw,郝纬,,,
60S167T,16,健美操,体育部,30,30,0,32,2,3,4,2,主校区体操房,1-16周,tyb_hw,郝纬,,,
60S169T,01,轮滑,体育部,30,30,0,32,2,4,2,2,主校区篮球场,1-16周,6276,杨杨,,,
60S170T,01,男子篮球,体育部,30,30,0,32,2,4,1,2,东校区篮球场,1-16周,6801,海健,,,
60S170T,02,男子篮球,体育部,30,30,0,32,2,4,2,2,东校区篮球场,1-16周,6801,海健,,,
60S170T,03,男子篮球,体育部,46,22,24,32,2,5,1,2,东校区篮球场,1-16周,6801,海健,,,
60S170T,04,男子篮球,体育部,46,38,8,32,2,2,2,2,主校区篮球场,1-16周,2420,丁健,,,
60S170T,05,男子篮球,体育部,30,30,0,32,2,4,1,2,主校区篮球场,1-16周,5865,周兴伟,,,
60S170T,06,男子篮球,体育部,30,30,0,32,2,4,2,2,主校区篮球场,1-16周,5865,周兴伟,,,
60S170T,07,男子篮球,体育部,30,29,1,32,2,4,2,2,主校区篮球场,1-16周,6397,廖生波,,,
60S170T,08,男子篮球,体育部,50,24,26,32,2,2,2,2,主校区篮球场,1-16周,tyb_hw,郝纬,,,
60S170T,09,男子篮球,体育部,36,36,0,32,2,3,2,2,主校区篮球场,1-16周,tyb_hw,郝纬,,,
60S170T,10,男子篮球,体育部,50,50,0,32,2,5,1,2,主校区篮球场,1-16周,tyb_hw,郝纬,,,
60S170T,11,男子篮球,体育部,66,66,0,32,2,5,2,2,主校区篮球场,1-16周,tyb_hw,郝纬,,,
60S170T,12,男子篮球,体育部,30,30,0,32,2,3,1,2,主校区篮球场,1-16周,2420,丁健,,,
60S170T,13,男子篮球,体育部,30,30,0,32,2,3,2,2,主校区篮球场,1-16周,2420,丁健,,,
60S170T,14,男子篮球,体育部,30,0,30,32,2,1,1,2,主校区篮球场,1-16周,6608,陈健文,,,
60S170T,15,男子篮球,体育部,30,0,30,32,2,1,2,2,主校区篮球场,1-16周,6608,陈健文,,,
60S170T,16,男子篮球,体育部,30,0,30,32,2,2,2,2,主校区篮球场,1-16周,6608,陈健文,,,
60S170T,17,男子篮球,体育部,30,0,30,32,2,5,1,2,主校区篮球场,1-16周,6608,陈健文,,,
60S170T,18,男子篮球,体育部,30,0,30,32,2,5,2,2,主校区篮球场,1-16周,6608,陈健文,,,
60S171T,01,男子排球,体育部,30,12,18,32,2,4,1,2,主校区排球场,1-16周,6800,刘绍武,,,
60S171T,02,男子排球,体育部,30,5,25,32,2,4,2,2,主校区排球场,1-16周,6800,刘绍武,,,
60S171T,03,男子排球,体育部,30,11,19,32,2,4,1,2,主校区排球场,1-16周,6399,赵旸,,,
60S171T,04,男子排球,体育部,30,25,5,32,2,4,2,2,主校区排球场,1-16周,6399,赵旸,,,
60S171T,05,男子排球,体育部,30,30,0,32,2,5,2,2,主校区排球场,1-16周,6399,赵旸,,,
60S171T,06,男子排球,体育部,30,4,26,32,2,2,1,2,主校区排球场,1-16周,6399,赵旸,,,
60S172T,01,男子体育舞蹈,体育部,15,11,4,32,2,2,1,2,东校区体操房,1-16周,6275,周艳茹,,,
60S172T,02,男子体育舞蹈,体育部,15,15,0,32,2,5,1,2,东校区体操房,1-16周,6275,周艳茹,,,
60S172T,03,男子体育舞蹈,体育部,15,15,0,32,2,4,1,2,主校区体操房,1-16周,6275,周艳茹,,,
60S172T,04,男子体育舞蹈,体育部,15,15,0,32,2,4,2,2,主校区体操房,1-16周,6275,周艳茹,,,
60S173T,01,女子篮球,体育部,30,12,18,32,2,3,1,2,东校区体育馆,1-16周,6799,白雪清,,,
60S173T,02,女子篮球,体育部,30,10,20,32,2,4,1,2,东校区体育馆,1-16周,6799,白雪清,,,
60S173T,03,女子篮球,体育部,30,16,14,32,2,4,1,2,东校区篮球场,1-16周,7818,刘文洁,,,
60S173T,04,女子篮球,体育部,30,23,7,32,2,4,2,2,东校区篮球场,1-16周,7818,刘文洁,,,
60S173T,05,女子篮球,体育部,36,22,14,32,2,3,1,2,主校区篮球场,1-16周,6608,陈健文,,,
60S173T,06,女子篮球,体育部,36,30,6,32,2,3,2,2,主校区篮球场,1-16周,6608,陈健文,,,
60S174T,01,女子排球,体育部,30,7,23,32,2,1,2,2,主校区排球场,1-16周,2412,李年,,,
60S174T,02,女子排球,体育部,30,10,20,32,2,1,4,2,主校区排球场,1-16周,2412,李年,,,
60S174T,03,女子排球,体育部,30,5,25,32,2,2,2,2,主校区排球场,1-16周,2412,李年,,,
60S174T,04,女子排球,体育部,30,21,9,32,2,3,4,2,主校区排球场,1-16周,2412,李年,,,
60S174T,05,女子排球,体育部,30,9,21,32,2,3,1,2,主校区排球场,1-16周,6385,刘娣,,,
60S174T,06,女子排球,体育部,30,9,21,32,2,3,2,2,主校区排球场,1-16周,6385,刘娣,,,
60S174T,07,女子排球,体育部,30,11,19,32,2,5,2,2,主校区排球场,1-16周,6385,刘娣,,,
60S175T,01,攀岩,体育部,15,15,0,32,2,2,4,2,主校区体育场,1-16周,6003,陈永发,,,
60S175T,02,攀岩,体育部,15,15,0,32,2,5,2,2,主校区体育场,1-16周,6003,陈永发,,,
60S176T,01,乒乓球,体育部,26,26,0,32,2,3,1,2,东校区食堂二层,1-16周,6803,杨建国,,,
60S176T,02,乒乓球,体育部,26,26,0,32,2,3,2,2,东校区食堂二层,1-16周,6803,杨建国,,,
60S176T,03,乒乓球,体育部,26,26,0,32,2,4,1,2,东校区食堂二层,1-16周,6803,杨建国,,,
60S176T,04,乒乓球,体育部,26,26,0,32,2,4,2,2,东校区食堂二层,1-16周,6803,杨建国,,,
60S176T,05,乒乓球,体育部,26,26,0,32,2,5,1,2,东校区食堂二层,1-16周,6803,杨建国,,,
60S176T,06,乒乓球,体育部,26,26,0,32,2,2,2,2,东校区食堂二层,1-16周,5726,蒋涛,,,
60S176T,07,乒乓球,体育部,26,26,0,32,2,4,1,2,主校区体育馆,1-16周,5726,蒋涛,,,
60S176T,08,乒乓球,体育部,26,26,0,32,2,4,2,2,主校区体育馆,1-16周,5726,蒋涛,,,
60S176T,09,乒乓球,体育部,26,26,0,32,2,5,1,2,主校区体育馆,1-16周,5726,蒋涛,,,
60S176T,10,乒乓球,体育部,26,26,0,32,2,5,2,2,主校区体育馆,1-16周,5726,蒋涛,,,
60S176T,11,乒乓球,体育部,26,26,0,32,2,2,1,2,主校区体育馆,1-16周,6134,王利利,,,
60S176T,12,乒乓球,体育部,26,26,0,32,2,3,2,2,主校区体育馆,1-16周,6134,王利利,,,
60S177T,01,器械健美,体育部,30,30,0,32,2,1,4,2,主校区体育馆健身房,1-16周,5701,梁长缨,,,
60S177T,02,器械健美,体育部,30,30,0,32,2,2,2,2,主校区体育馆健身房,1-16周,5701,梁长缨,,,
